"Large amounts of meat consumption are harming the environment, so scientists are considering other ways to feed cows that will produce less methane.",,,,,
"Schools should not allow junk food to be sold on campus, so they should look to stock healthier alternatives.",,,,,
"Plastic bag reduction laws are beneficial, but people who work in the creating plastic bags and processing plants will be without a job due to those laws.",,,,,
"Plastic bag reduction laws are beneficial, so more cities and states should enact them.",,,,,
"Eastern Michigan University cut women's tennis and softball, so a judge reversed their decision and the programs are in effect still.",,,,,
"Methane from cow burps harms the environment, so we should raise fewer cows.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but many individuals experience sexual events described in her book.",,Passive without be,described,114,spaCy
Plastic bag reduction laws are beneficial because using plastic is harmful to the environment and to people,,Punctuation,people,101,rules
"Schools should not allow junk food to be sold on campus, so they should provide better food to choose from.",,,,,
"Large amounts of meat consumption are harming the environment, but Impossible’s “meats” do not contain animal products, they are less harmful to the environment than regular meat",,Punctuation,meat,174,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but not in the gay/lesbian community.",,,,,
"Methane from cow burps harms the environment, so we should change their diet.",,,,,
"Methane from cow burps harms the environment because their burps release 30-50 gallons of greenhouse has methane, which causes the Earth's temperature to rise.",,,,,
"Eastern Michigan University cut women's tennis and softball, so the students took them to court.",,Simple past instead of past perfect,took,77,spaCy
"Schools should not allow junk food to be sold on campus, but have healthier choices for students to choose from either cafeteria or vending machines if there are any.",,,,,
Eastern Michigan University cut women's tennis and softball because lack of funding.,,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it promotes gay and lesbian lifestyles.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so it is quite controversial based upon its explicit sexual nature.",,,,,
"Methane from cow burps harms the environment, so we should eat less beef.",,,,,
Plastic bag reduction laws are beneficial because the laws reduce environmental concerns and improve people's health.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but the National Coalation Against Censorship is responding to the ban by stating that the book could help youth discover themselves through a safe enviroment.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities because it might promote a Gay or Lesbian lifestyle, and that it may be pronographic.",,,,,
"Schools should not allow junk food to be sold on campus, so students can have healthier diets while they are at school.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it talks about a young girl and the gay and lesbian lifestyle she had.,,,,,
Eastern Michigan University cut women's tennis and softball because the school went over budget with their funds.,,,,,
"Large amounts of meat consumption are harming the environment, so we need to come up with alternatives to the way cows are fed, or we need to invest in more plant-based alternatives to help reduce the impact on the environment.",,,,,
"Methane from cow burps harms the environment, but we can reduce that by changing the food cows get.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but other communities are supporting it",,Punctuation,it,105,rules
"Plastic bag reduction laws are beneficial, but they may disproportionately affect low-income populations.",,,,,
"Methane from cow burps harms the environment, but it can be reduced by eating less meat.",,,,,
Plastic bag reduction laws are beneficial because they can help decrease the amount of toxic chemicals and microplastics released and can help protet the health of commuities located closest to these plants.,,Passive without be,released,121,spaCy
"Large amounts of meat consumption are harming the environment, so a company called 'Impossible Foods' is trying to provide consumers with a plant based alternative.",,,,,
"Plastic bag reduction laws are beneficial, so the fees incurred should not be difficult for lower-income groups to pay.",,Passive without be,incurred,55,spaCy
"Eastern Michigan University cut women's tennis and softball, so they can save more money",,Punctuation,money,83,rules
"Methane from cow burps harms the environment, so we need to change our habits and how we handle the cows.",,,,,
"Methane from cow burps harms the environment, but they are so delicious",,Punctuation,delicious,62,rules
"Large amounts of meat consumption are harming the environment, so there should be actions taken to help reduce the methane cows emit.",,Perfect without have,taken,90,spaCy
"Eastern Michigan University cut women's tennis and softball, so a couple female athletes sued them over Title IX non-compliance.",,,,,
"Large amounts of meat consumption are harming the environment, so we can either change what we ear or what cows eat to prevent global warming.",,,,,
"Eastern Michigan University cut women's tennis and softball, so women's chances to play sports at that school were limited even more.",,,,,
Eastern Michigan University cut women's tennis and softball because the school wanted to save money,,Punctuation,money,94,rules
"Schools should not allow junk food to be sold on campus, so this would force kids to eat healthier.",,,,,
"Schools should not allow junk food to be sold on campus, but they still continue to do so because it raises money for the school.",,,,,
Plastic bag reduction laws are beneficial because plastic bag production and disposal are harmful to the environment and people's health.,,Subject_verb agreement with simple noun,are,86,lm
"Schools should not allow junk food to be sold on campus because there is already a huge obesity problem in the US (and other countries), and this only encourages our youth to continue along that trend.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so the NCAC fought back.",,Simple past instead of past perfect,fought,80,spaCy
Schools should not allow junk food to be sold on campus because there is clear evidence that it is linked to obesity and type 2 diabetes.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so it becomes more popular",,Punctuation,popular,87,rules
"Eastern Michigan University cut women's tennis and softball, so it was done",,Punctuation,done,71,rules
"Large amounts of meat consumption are harming the environment, so a solution should be found, whether that is curbing animal agriculture by replacing meat with plant-based substitutes, or reducing the amount of methane cows release into the environment by changing their diet.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but they can't deny her freedom of speech.",,,,,
"Eastern Michigan University cut women's tennis and softball, so a women’s tennis player and a women’s softball player joined together to fight this decision.",,Singular and plural nouns,a,64,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but people feel that youth should be allowed the freedom to decide to read it.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it depicts the LGBTQ lifestyle.,,,,,
"Eastern Michigan University cut women's tennis and softball, but they also cut the men's wrestling, men's swimming and diving.",,,,,
Methane from cow burps harms the environment because they release green house gas emissions.,,,,,
Schools should not allow junk food to be sold on campus because it is unhealthy and may lead to increased cases of Type 2 Diabetes in our youth.,,,,,
"Schools should not allow junk food to be sold on campus, so easily.",,,,,
"Schools should not allow junk food to be sold on campus, but kids should have the option to choose what type of food they get at schools.",,,,,
"Methane from cow burps harms the environment, so we should be looking for ways to either solve the problem, or rely on beef less.",,Perfect progressive with incorrect be and without have,be,59,spaCy
Eastern Michigan University cut women's tennis and softball because they did not have the money,,Punctuation,money,90,rules
"Plastic bag reduction laws are beneficial, so city and state governments should pass laws to decrease the negative effects of plastic production and waste.",,,,,
Plastic bag reduction laws are beneficial because it will better the health for people since production and disposal of them creates toxic chemicals and microplastics.,,,,,
"Methane from cow burps harms the environment, so we should consider changing either what people eat or what we feed cows",,Punctuation,cows,116,rules
"Alison Bechdel’s memoir has been challenged in certain communities, so people are fighting back to allow free speech to run its course and be allowed everywhere.",,,,,
"Schools should not allow junk food to be sold on campus because, they cause diabetes.",,,,,
"Large amounts of meat consumption are harming the environment, but the amount of methane that cow burps release can be drastically reduced with a change in diet to seaweed.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it is deemed to sexual for use in curriculum.,,,,,
"Schools should not allow junk food to be sold on campus, but students like eating junk food.",,,,,
"Eastern Michigan University cut women's tennis and softball, so the scholarship programs for female athletes in those sports were doomed unless the recipients could force the university to reinstate those programs by suing them for Title IX violations.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it contains links to explicit sexual imagery.,,,,,
"Methane from cow burps harms the environment, so Cow burping and other aspects of animal agriculture, produce about 14.5% of the world's greenhouse gases.",,Spacing,14.5,116,rules
"Schools should not allow junk food to be sold on campus, so students will be healthier and have more energy.",,,,,
"Eastern Michigan University cut women's tennis and softball, but more men were effected by the cuts.",,,,,
Eastern Michigan University cut women's tennis and softball because the university was having financial trouble.,,,,,
Alison Bechdel’s memoir has been challenged in certain communities because some imagery is deemed pornographic.,,,,,
"Large amounts of meat consumption are harming the environment, but the company Impossible Foods wants to end all animal agriculture by 2035, thus helping reduce the amount of methane gas going into the air.",,,,,
"Methane from cow burps harms the environment, so Impossible Burgers wants to eventually eliminate human meat consumption.",,Subject_verb agreement with simple noun,wants,68,lm
"Schools should not allow junk food to be sold on campus, but it can be easily replaced with good food",,Punctuation,food,97,rules
"Plastic bag reduction laws are beneficial, but plastic company employees worry they will lose their jobs.",,,,,
"Plastic bag reduction laws are beneficial, so is not good",,Punctuation,good,53,rules
Large amounts of meat consumption are harming the environment because it is a large chunk of the worlds greenhouse gases,,Punctuation,gases,115,rules
Plastic bag reduction laws are beneficial because every American uses about 360 plastic bags per year which are harmful to the environment and people's health.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but The National Coalition Against Censorship is speaking out against the efforts to ban Fun House from school curriculum.",,,,,
"Eastern Michigan University cut women's tennis and softball, so Chretien and Mayerova sued the school for under-representation of women's athletics.",,,,,
"Plastic bag reduction laws are beneficial, but the upshot of the Sydney study is that the California bag ban reduced plastic bag consumption by 71.5% – a huge decrease.",,Spacing,71.5,144,rules
Large amounts of meat consumption are harming the environment because the gasses the burp up (methane) contributes to global warming.,,Irregular plural nouns,gasses,74,rules
Eastern Michigan University cut women's tennis and softball because of money,,Punctuation,money,71,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but has been defended by a civil rights group that is defending against censorship.",,,,,
"Schools should not allow junk food to be sold on campus, so as to promote a healthy lifestyle",,Punctuation,lifestyle,84,rules
"Methane from cow burps harms the environment, but when cows eat seaweed, they release up to 99% less methane in their burps.",,,,,
"Methane from cow burps harms the environment, so Impossible foods is offering a different solution.",,Subject_verb agreement with simple noun,is,66,lm
"Alison Bechdel’s memoir has been challenged in certain communities, so the NCAC wrote arguments for not banning it.",,,,,
Schools should not allow junk food to be sold on campus because it's unhealthy for their students.,,Its versus it's,it's,64,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, so this shows that censo rship is an ongoing challenge that communities must grapple with and come to terms with.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but one response to the challenge is that it the detractors are raging against sexuality rather than sex.",,,,,
Large amounts of meat consumption are harming the environment because it causes earth’s temperature to rise.,,,,,
Eastern Michigan University cut women's tennis and softball because their spending was higher than anticipated.,,Passive without be,anticipated,99,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, so Complete the sentence by inserting a reaso n that supports the claim in the sentence starter.",,,,,
"Methane from cow burps harms the environment, but there is more than one solution.",,,,,
"Plastic bag reduction laws are beneficial, so it could help reduce toxic chemicals.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because the sexual images are crossing into pornography.,,,,,
Schools should not allow junk food to be sold on campus because rising obesity rates are linked to rising rates of diabetes type 2 in youth.,,,,,
"Schools should not allow junk food to be sold on campus, so we should consider how much junk food we make available in other public spaces.",,,,,
"Eastern Michigan University cut women's tennis and softball, but the school also cut men's wrestling, men's swimming and diving, which affected more men than women.",,,,,
Plastic bag reduction laws are beneficial because it helps to decrease the amount of toxic chemicals and microplastics released.,,Passive without be,released,119,spaCy
"Methane from cow burps harms the environment, but if cows consume seaweed those emissions would go down to almost zero.",,,,,
"Schools should not allow junk food to be sold on campus, but it is possible that students will still try to buy junk food on their own because they like it.",,,,,
Schools should not allow junk food to be sold on campus because they have a responsibility to inculcate good habits.,,,,,
"Eastern Michigan University cut women's tennis and softball, but several students sued them for violating Title IX.",,,,,
Large amounts of meat consumption are harming the environment because this gas causes the earth's temperature to rise,,Punctuation,rise,113,rules
"Large amounts of meat consumption are harming the environment, but farmers are adding new foods to their cows' diets",,Punctuation,diets,111,rules
"Eastern Michigan University cut women's tennis and softball, but two students claimed that Eastern Michigan University broke the law by violating Title IX.",,Simple past instead of past perfect,broke,119,spaCy
Methane from cow burps harms the environment because it causes the earths temperature to rise in a process called global warming.,,,,,
Methane from cow burps harms the environment because it is a greenhouse gas that can cause global warming.,,,,,
"Large amounts of meat consumption are harming the environment, so This solution could reduce about one-third of greenhouse gas emissions caused by animal agriculture.",,Passive without be,caused,137,spaCy
"Eastern Michigan University cut women's tennis and softball, but the changes effected more men than women.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so some question its controversial imagery; while others advocate in its favor.",,,,,
"Schools should not allow junk food to be sold on campus, but they should definitely offer healthy snack options.",,,,,
"Schools should not allow junk food to be sold on campus, but schools already have so many roles to fill that asking them to arbitors of health may be too much to ask.",,,,,
"Plastic bag reduction laws are beneficial, so more cities are beginning to implement usage of reusable bags in an effort to reduce harmful effects.",,,,,
"Large amounts of meat consumption are harming the environment, but can reduced my 99% if fed a seaweed diet.",,Passive without be,reduced,71,spaCy
Schools should not allow junk food to be sold on campus because it promotes unhealthy eating habits from a young age.,,,,,
"Plastic bag reduction laws are beneficial, but those who work in the industry are concerned for their jobs and low-income shoppers may not be able to afford a bag tax.",,,,,
Eastern Michigan University cut women's tennis and softball because the school had a budget problem.,,,,,
Methane from cow burps harms the environment because it releases green house gas methane.,,,,,
"Methane from cow burps harms the environment, but by feeding cows seaweed, it reduces the methane in their gases by 99%.",,,,,
Plastic bag reduction laws are beneficial because they may decrease pollutants in the air that affect communities who are located near waste management plants.,,,,,
Plastic bag reduction laws are beneficial because they have been proven to reduce use 30% where they have been implemented.,,,,,
"Methane from cow burps harms the environment because it causes the earth's temperature to rise, causing global warming.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because fsfsf,,Punctuation,fsfsf,75,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but should be welcomed because it gives a different view than what we consider to be mainstream.",,,,,
"Methane from cow burps harms the environment, so we need to stop eating animal products.",,,,,
"Large amounts of meat consumption are harming the environment because it is a greenhouse gas, a gas that causes the Earth's temperature to rise - global warming.",,,,,
"Eastern Michigan University cut women's tennis and softball, so that they could save money and spend what their budget could allow.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so at least one group advancing freedom in literature has advocated the work, claiming that restricting the important work tends to have a chilling efffect on LGBQT youths.",,,,,
Methane from cow burps harms the environment because each of the world’s 1.5 billion cows burps out 30-50 gallons of the greenhouse gas methane.,,Spacing,1.5,73,rules
"Schools should not allow junk food to be sold on campus, but students should be able to decide what foods they eat.",,,,,
Eastern Michigan University cut women's tennis and softball because they needed to cut expenses.,,Passive without be,needed,73,spaCy
Eastern Michigan University cut women's tennis and softball because the school was in financial trouble and made cuts where it thought it could get away with.,,,,,
"Large amounts of meat consumption are harming the environment because cows burps out 30-50 gallons of the greenhouse gas methane, this gas causes Earth's temperature to rise in a process called global warming.",,,,,
"Plastic bag reduction laws are beneficial because the production and disposal release toxic chemicals and microplastics (tiny plastic particles) into the air, water and cause people to develop serious health problems, including asthma and cancer.",,,,,
"Large amounts of meat consumption are harming the environment, but when cows consume seaweed as part of their diets, they release up to 99% less methane",,Punctuation,methane,145,rules
Alison Bechdel’s memoir has been challenged in certain communities because it contains images of a sexual nature.,,,,,
"Plastic bag reduction laws are beneficial, so they can help reduce the amount of toxic chemicals released into the environment and help protect people's health.",,Passive without be,released,97,spaCy
Methane from cow burps harms the environment because it adds to global warming.,,,,,
"Eastern Michigan University cut women's tennis and softball, so the school would be able to save money and meet the budget allowed",,Punctuation,allowed,123,rules
Methane from cow burps harms the environment because it increases the earth's temperature called Global Warming.,,,,,
Alison Bechdel’s memoir has been challenged in certain communities because the book demonstrates explicit sexuality.,,,,,
Methane from cow burps harms the environment because methane is bad for the environment.,,,,,
Large amounts of meat consumption are harming the environment because it causes Earths temperature to rise.,,,,,
Large amounts of meat consumption are harming the environment because stupid activist that want to control you say they do.,,,,,
"Methane from cow burps harms the environment, so mitigating gas release via a diet change, or changing people's eating habits away from meat, must be considered.",,Plural versus possessive nouns,'s,109,rules
"Alison Bechdel’s memoir has been challenged in certain communities, so it just shows how backwards some places are to ban literature just because a lesbian romance is portrayed.",,Passive without be,portrayed,167,spaCy
"Large amounts of meat consumption are harming the environment, but may be alleviated if the cows were fed seaweed as part of their diet.",,,,,
Eastern Michigan University cut women's tennis and softball because the school was over its budget.,,,,,
"Eastern Michigan University cut women's tennis and softball, but a judge ruled that the school must reinstate both sports programs.",,,,,
Eastern Michigan University cut women's tennis and softball because of financial difficulties they were facing.,,,,,
"Methane from cow burps harms the environment, so companies are trying to reduce this harm by creating plant based meats.",,,,,
Plastic bag reduction laws are beneficial because they can improve health by reducing pollution and microplastics in our environment.,,,,,
"Eastern Michigan University cut women's tennis and softball, but not many of the other men's teams.",,,,,
"Methane from cow burps harms the environment, but production of the Impossible Burger generates 89% fewer greenhouse gas emissions than beef burgers.",,Subject_verb agreement with simple noun,generates,86,lm
Eastern Michigan University cut women's tennis and softball because of budget concerns relating to overspending the budget.,,,,,
"Large amounts of meat consumption are harming the environment, but people still eat a large amount of beef.",,,,,
"Large amounts of meat consumption are harming the environment, so the company Impossible Foods has created a plant-based ""meat"".",,,,,
Large amounts of meat consumption are harming the environment because it could reduce about one-third of greenhouse gas emissions caused by animal agriculture.,,Passive without be,caused,130,spaCy
Eastern Michigan University cut women's tennis and softball because of decreased funds.,,,,,
"Schools should not allow junk food to be sold on campus, but should offer more healthy alternatives.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it is promoting the lifestyle of the LGBTQ community through sexual imagery that is deemed pornographic.,,,,,
"Large amounts of meat consumption are harming the environment, but this is because of their diet.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so funding was cut from the College of Charleston due to it ""promoting the gay and lesbian lifestyle"".",,Subject pronouns,it,125,lm
"Methane from cow burps harms the environment, so reduce outburst",,Punctuation,outburst,56,rules
"Methane from cow burps harms the environment, but there are option for feeding the cows a diet that reduces the methane by 99%.",,Subject_verb agreement with inversion,are,56,lm
"Methane from cow burps harms the environment, but there are other ways to address this issue.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but it reflects and resonates with the young people of today's society, and can help them navigate questions related to their life.",,Passive without be,related,177,spaCy
Alison Bechdel’s memoir has been challenged in certain communities because it was deemed inappropriate for children.,,,,,
"Schools should not allow junk food to be sold on campus, so AVOID THIS.",,,,,
"Eastern Michigan University cut women's tennis and softball, so Chretien would have to choose between two of her passions--softball and aviation.",,,,,
"Plastic bag reduction laws are beneficial, but a lessening of production might hurt workers at factories.",,Passive without be,hurt,79,spaCy
Large amounts of meat consumption are harming the environment because it releases harmful gas.,,,,,
"Large amounts of meat consumption are harming the environment, so a solution is to either eat less meat or change what we feed cows.",,,,,
"Plastic bag reduction laws are beneficial, so the enviorment will stay clean.",,,,,
Schools should not allow junk food to be sold on campus because it promotes unhealthy eating and can have negative impacts on health.,,,,,
"Schools should not allow junk food to be sold on campus, so students can learn healthy eating habits.",,,,,
"Schools should not allow junk food to be sold on campus, but they should make healthy drinks and snacks available to students.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so the NCAC is fighting back to protect the student's right to freedom of thought and inquiry.",,Plural versus possessive nouns,student's,112,spaCy
"Schools should not allow junk food to be sold on campus, so they should supply healthier but still tasty snacks to be sold.",,,,,
"Plastic bag reduction laws are beneficial, so they should probably implemented in other communities.",,Passive without be,implemented,67,spaCy
"Methane from cow burps harms the environment because every day, 1.5 billion cows burp 30-50 gallons of methane which raises the Earth's temperature via global warming.",,Spacing,1.5,64,rules
Methane from cow burps harms the environment because it produces 30-50 gallons of greenhouse gas methane.,,,,,
"Plastic bag reduction laws are beneficial, but it can put a lot of people out of work and some people may not be able to afford reusable bags.",,,,,
Large amounts of meat consumption are harming the environment because it releases greenhouse gas emissions.,,,,,
Schools should not allow junk food to be sold on campus because there is not enough nutrients to be healthy.,,Subject_verb agreement with inversion,is,70,lm
Alison Bechdel’s memoir has been challenged in certain communities because it's borderline pornographic and may not be appropriate for high school.,,Its versus it's,it's,75,spaCy
"Schools should not allow junk food to be sold on campus, so that kids are healthier and therefore miss less class.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so we have to be vigilant to not allow censo rship of books that represent lifestyles that some may find different.",,,,,
Large amounts of meat consumption are harming the environment because it increases the amount of methane in the atmosphere.,,,,,
"Plastic bag reduction laws are beneficial because they reduce the amount of plastic in the environment, which is harmful because plastic releases toxins into the air.",,,,,
"Methane from cow burps harms the environment, so we need to look at either ways to reduce our meat consumption or substitute other items for cows to eat, like seaweed, to reduce the methane content of their burps.",,,,,
"Schools should not allow junk food to be sold on campus, so there could possibly be less behavioral issues.",,,,,
"Plastic bag reduction laws are beneficial, but they could affect low-income families.",,,,,
"Eastern Michigan University cut women's tennis and softball, but also cut mens wrestling and swimming",,Punctuation,swimming,93,rules
Eastern Michigan University cut women's tennis and softball because of financial constraints.,,,,,
"Eastern Michigan University cut women's tennis and softball, but had to reinstate it after the judge ruled it violated Title IX.",,Simple past instead of past perfect,violated,110,spaCy
"Methane from cow burps harms the environment, so we must explore either an end to the animal agriculture responsible for this, or a change in the cows' diet to one that produces less methane.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so much so  that the House of Representatives in so uthern Carolina cut funding for a college due to the books supposed promotion of the “LGBTQ lifestyle”.",,Passive without be,supposed,179,spaCy
"Large amounts of meat consumption are harming the environment, so we should raise fewer cows.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but mental state",,Punctuation,state,79,rules
"Plastic bag reduction laws are beneficial because they reduce individual and collective use of plastic bags, and therefore reduce pollution.",,,,,
"Eastern Michigan University cut women's tennis and softball, so Title IX stepped in after Ariana sued the school and made them continue the programs.",,,,,
"Methane from cow burps harms the environment, so companies are creating new products such as Impossible which looks and feels like meat but is actually plant based in order to help cut down on the amount of methane gas released.",,Passive without be,released,219,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, but it has also received support from individuals and anti-censorship advocacy groups alike",,Punctuation,alike,154,rules
"Schools should not allow junk food to be sold on campus, so the school can make profits off of children's poor dietary choices.",,Plural versus possessive nouns,'s,103,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but the defense of traditional values should not stand in the way of intellectual honesty and creative endeavors.",,,,,
Schools should not allow junk food to be sold on campus because junk food is full of empty calories which cause weight gain and leads to type 2 diabetes.,,Subject-verb agreement,cause,106,lm
"Large amounts of meat consumption are harming the environment, but the effect may be reduced by feeding cows a portion of seaweed in their diet which can reduce methane in their burps about 99%.",,,,,
"Schools should not allow junk food to be sold on campus, but they should sell healthy food options.",,,,,
"Plastic bag reduction laws are beneficial, so we should do what we can to reduce our usage of plastic bags.",,,,,
Schools should not allow junk food to be sold on campus because it causes incidences of obesity and leads to terrible health down the line.,,,,,
"Schools should not allow junk food to be sold on campus, so low-income students who only get to eat at school have the opportunity to have nutritious food.",,,,,
"Eastern Michigan University cut women's tennis and softball, so a softball player and a tennis player sued the school for violation of title IX.",,,,,
"Plastic bag reduction laws are beneficial, but there are some people worried that it could impact their jobs and lower income people concerned that they can't afford fees or reusable bags.",,,,,
Methane from cow burps harms the environment because methane causes Earth's temperature to rise.,,,,,
"Plastic bag reduction laws are beneficial, but people who work for plastic bag production and plants fear these laws may cause them to loose their jobs.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so a counter argument has been made for the memoir to be in schools.",,,,,
"Methane from cow burps harms the environment, but there are ways to reduce it",,Punctuation,it,75,rules
"Schools should not allow junk food to be sold on campus, so they should ban junk food, fill machines with more nutritional food, and have health initiatives.",,,,,
"Schools should not allow junk food to be sold on campus, so children can eat healthier and have less junk food",,Punctuation,food,106,rules
"Schools should not allow junk food to be sold on campus, so schools could fill snack machines with more nutritious foods.",,,,,
"Eastern Michigan University cut women's tennis and softball, but also cut the men's wrestling, swimming and diving programs.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but it should be considered as educational material with adult supervision.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but It continues to be a message of hope.",,,,,
Schools should not allow junk food to be sold on campus because healthier options should be made available.,,,,,
"Large amounts of meat consumption are harming the environment, but some people think that we could solve that problem by greatly reducing our meat consumption by eating plant based foods that taste like meat.",,,,,
"Plastic bag reduction laws are beneficial, so some groups are helping the society during the transition, such as providing free reusable bags, etc",,Punctuation,etc,143,rules
"Schools should not allow junk food to be sold on campus, but they should sell more nutritious food.",,,,,
"Large amounts of meat consumption are harming the environment, but feeding seaweed to cows reduces the amount of methane they burp.",,Incorrect irregular past tense,burp,126,rules
"Schools should not allow junk food to be sold on campus, but schools need the money so they should allow vending machines that sell healthier snacks and water.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so that it's not promoting the gay and lesbian lifestyle",,Punctuation,lifestyle,115,rules
"Schools should not allow junk food to be sold on campus, but it helps generates money for the school",,Punctuation,school,94,rules
"Schools should not allow junk food to be sold on campus, so students would need to seek junk food out on their own time.",,,,,
Methane from cow burps harms the environment because methane is a greenhouse gas.,,,,,
"Schools should not allow junk food to be sold on campus, but selling junk food helps schools make a profit and gives students a choice of what to eat.",,,,,
"Large amounts of meat consumption are harming the environment, but it is useful",,Punctuation,useful,73,rules
"Plastic bag reduction laws are beneficial, so they can help protect the health of communities located closest to these plants.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so the legislature banned it",,Punctuation,it,94,rules
"Methane from cow burps harms the environment, but introducing seaweed to cows diets can help reduce the amount of methane that they produce up to 99%.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because of conservative views surrounding sex and sexuality in some communities.,,,,,
"Plastic bag reduction laws are beneficial, but they can create economic difficulties for shoppers and also for workers that manufacture the bags.",,,,,
"Schools should not allow junk food to be sold on campus, but should not banned students from bring junk food to school.",,Passive without be,banned,72,spaCy
"Plastic bag reduction laws are beneficial, so we should strive to see more implementation of reducing our use of plastic bags but also see that we are incorporating the use of better recycling as well.",,,,,
Plastic bag reduction laws are beneficial because it decreases the number of items that cause pollution,,Punctuation,pollution,94,rules
Large amounts of meat consumption are harming the environment because cows produce 14.5% of the worlds methane gases.,,Spacing,14.5,83,rules
"Large amounts of meat consumption are harming the environment, but there are ways to reduce the amount of methane cows burp aside from eating more impossible like products.",,,,,
"Large amounts of meat consumption are harming the environment, but if the diets of cows were changed to include seaweed, cow burps might release up to 99% less methane.",,,,,
Schools should not allow junk food to be sold on campus because it makes it too easy for kids to eat unhealthy foods and develop bad eating habits.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so one college lost state funding because it was on their reading list.",,,,,
"Plastic bag reduction laws are beneficial, but people fear they will lose their jobs if they work in an industry that produces plastic bags and people of low income may not be able to pay the plastic bag fee or for reusable bags.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because Of the questionable imagery in the book.,,,,,
"Eastern Michigan University cut women's tennis and softball, but were sued over the decision and forced to reinstate.",,Passive without be,forced,97,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, so some adolescents will be robbed of an experience that is close to what some of them are experiencing.",,,,,
"Plastic bag reduction laws are beneficial, but could cause workers who produce plastic bags their jobs.",,,,,
"Schools should not allow junk food to be sold on campus, but not allowing a person to choose what they eat is restrictive and controlling.",,,,,
Eastern Michigan University cut women's tennis and softball because they were out money to take on the sports programes,,Punctuation,programes,110,rules
"Large amounts of meat consumption are harming the environment because the burps contain methane, a greenhouse gas, which contributes to global warming.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because of it's sexual imagery.,,Its versus it's,it's,78,spaCy
"Schools should not allow junk food to be sold on campus, so they need to educate students on the reason.",,,,,
"Schools should not allow junk food to be sold on campus, but they should allow students to choose what they eat by bringing their own snacks if they want.",,,,,
Methane from cow burps harms the environment because it increases Earth's temperature.,,,,,
"Large amounts of meat consumption are harming the environment, but this can be fixed by feeding them a steady diet of seaweed.",,,,,
"Methane from cow burps harms the environment, but feeding cows seaweed results in 99% less methane.",,,,,
"Large amounts of meat consumption are harming the environment because it causes temperature to rise, contributing to global warming.",,,,,
Methane from cow burps harms the environment because it causes the worlds temperature to rise,,Punctuation,rise,89,rules
Schools should not allow junk food to be sold on campus because of long term negative health effects afflicted on the average student.,,Passive without be,afflicted,101,spaCy
"Large amounts of meat consumption are harming the environment, but if farmers fed cows a seaweed rich diet, they can reduce methane gas emissions by 99 percent.",,Passive without be,fed,78,spaCy
"Eastern Michigan University cut women's tennis and softball, so that they could save money on sports.",,,,,
"Schools should not allow junk food to be sold on campus, but only during certain speical days",,Punctuation,days,89,rules
"Methane from cow burps harms the environment, so we should work to reducing methane produced from cows.",,Passive without be,produced,84,spaCy
