<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=1>it</ref> does generate money
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=0>they</ref> must fill snack machines with more nutritious food
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=2>parents</ref> should be allowed to pack whatever <ref id=2>they</ref> want in <ref id=2>their</ref> children's lunches
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> increases the risk of diabetes.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=0>they</ref> should provide healthy options
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> has very little nutritional value, schools should have healthy snacks available.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=-1>it</ref> is the responsibility of the school to promote <ref id=2>healthy</ref> options and make <ref id=2>those</ref> available.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> promotes poor nutrition and increased diabetic tendencies
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=0>they</ref> have a responsibility to promote healthy habits
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> negatively effects children's health.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=0>they</ref> are offering un nutritious food and continue to want kids to eat unhealthy food.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but should be allowed <ref id=1>it</ref> at home
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=0>they</ref> should offer a healthy alternative
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> has proven to be unhealthy and is not benefiting schools or school related tasks in <ref id=?>any</ref> way.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> encourages unhealthy behavior.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> condones unhealthy eating habits.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>they</ref> can be unhealthy.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> increases risks of diabetes.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> is unhealthy and <ref id=1>it</ref> is causing obesity and diabetes.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=1>it</ref> does help the school make money
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> contributes to obesity and diabetes.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but maybe use <ref id=1>them</ref> as a reward
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> has little nutritional value.
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=0>they</ref> can replace the junk food with some nutritious foods
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=-1>this</ref> practice will continue since <ref id=0>they</ref> are making money
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	because <ref id=1>it</ref> should be one of <ref id=0>their</ref> goals to promote healthy students
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=-1>it</ref>'s understandable that <ref id=0>they</ref> are currently providing food that is in high demand
<ref id=0>Schools</ref> should not allow <ref id=1>junk food</ref> to be sold on campus	but <ref id=0>they</ref> should offer healthy alternatives that are appealing to kids
