Large amounts of meat consumption are harming the environment, so people should cut back on consuming meat and eat a more plant based diet.
Large amounts of meat consumption are harming the environment, so we should cut back on our consumption.
Large amounts of meat consumption are harming the environment, so some people choose to be "Flexitarians", who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so according to the report stop eating so much meat.
Large amounts of meat consumption are harming the environment, so Reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.
Large amounts of meat consumption are harming the environment, so many people are drastically reducing the amount of meat they consume.
Large amounts of meat consumption are harming the environment, so we should eat less meat
Large amounts of meat consumption are harming the environment, so you need to be careful next time when thinking about hosting those BBQ's and other things with large meat options.
Large amounts of meat consumption are harming the environment, so vv
Large amounts of meat consumption are harming the environment, so Flexitarians believe that a diet should be mostly plant-based
Large amounts of meat consumption are harming the environment, so conversation has begun about cutting meat out of diets to help the environment.
Large amounts of meat consumption are harming the environment, so some people chose to be vegetarians who occasionally eat responsible meat protein.
Large amounts of meat consumption are harming the environment, so if you cut out meat from your diet you'll be helping the environment.
Large amounts of meat consumption are harming the environment, so it would be valuable/productive to eat less to no meat.
Large amounts of meat consumption are harming the environment, so those who wish to continue to eat meat can do their part by simply reducing meat comsumption.
Large amounts of meat consumption are harming the environment, so to cut down on meat consumption would be a healthy alternative to a lot of meat.A Mediterranean diet is both beneficial to the environment and your health.
Large amounts of meat consumption are harming the environment, so people are changing their diets to reduce harm to the environment.
Large amounts of meat consumption are harming the environment, so Some people choose another option of eating meat occasionally
Large amounts of meat consumption are harming the environment, so greenhouse gases are increasing.
Large amounts of meat consumption are harming the environment, so we need to cut down on meat consumption to preserve the environment.
Large amounts of meat consumption are harming the environment, so one good alternative is offered by flexitarians, who consume primarily a plant-based diet, but occasionally have meat.
Large amounts of meat consumption are harming the environment, so people should become flexitarians so they mostly eat vegetables, but sometimes eat meat.
Large amounts of meat consumption are harming the environment, so some people are considering being flexitarians.
Large amounts of meat consumption are harming the environment, so some people have witched to a mostly plant based diet and eat meat occasionally.
Large amounts of meat consumption are harming the environment, so earth's greenhouse gases and use of water have gone up as meat consumption rises.
Large amounts of meat consumption are harming the environment, so flexitarians choose to eat meat and fish only occassionally.
Large amounts of meat consumption are harming the environment, so some people are resorting to flexitarianism, which is vegetarianism with intermittent or occasional consumption of meat.
Large amounts of meat consumption are harming the environment, so some people choose other options.
Large amounts of meat consumption are harming the environment, so we should consider the impact of our meat consumption and be responsible about it.
Large amounts of meat consumption are harming the environment, so many are suggesting we should cut down on meat in our diets.
Large amounts of meat consumption are harming the environment, so people shoukd eat kess meat and become flexitarians.
Large amounts of meat consumption are harming the environment, so we should eat in moderation and try to eat m veggies,fish and poultry.
Large amounts of meat consumption are harming the environment, so You become a flexatatian.
Large amounts of meat consumption are harming the environment, so it would probably be best to find alternatives that don't harm the environment or the economy.
Large amounts of meat consumption are harming the environment, so people are encouraged to become flexitarians.
Large amounts of meat consumption are harming the environment, so it's important to be aware of the consequences of eating meat and react responsibly.
Large amounts of meat consumption are harming the environment, so it is best to cut down on meat consumption and consume meat in moderation.
Large amounts of meat consumption are harming the environment, so we can use a thing called flexeration
Large amounts of meat consumption are harming the environment, so good
Large amounts of meat consumption are harming the environment, so humans need to find greener ways to raise and transport meat.
Large amounts of meat consumption are harming the environment, so the general population needs to start making strides toward adjusting their diets to a more "Flexitarian" approach.
Large amounts of meat consumption are harming the environment, so people are choosing to only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people choose another option.
Large amounts of meat consumption are harming the environment, so we should all become flexitarians.
Large amounts of meat consumption are harming the environment, so some people have decided to become flexitarians and only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people are adopting a flexitarian diet, consisting of eating less meat.
Large amounts of meat consumption are harming the environment, so people should consider becoming flexitarians (those who eat mostly vegetarian with a little bit of meat).
Large amounts of meat consumption are harming the environment, so we should look into alternatives and eat meat in a more moderate way.
Large amounts of meat consumption are harming the environment, so some people have chosen to become "Flexitarians", only eating meat occasionally instead of all the time.
Large amounts of meat consumption are harming the environment, so many people have chosen to adopt a flexitarian diet where meat is only consumed occasionally.
Large amounts of meat consumption are harming the environment, so much that it affects our everyday lives if we were to stop eating them.
Large amounts of meat consumption are harming the environment, so let us become flexitarians and save the environment.
Large amounts of meat consumption are harming the environment, so eating less ore non meat can contribute to lessen the greenhouse gases emissions.
Large amounts of meat consumption are harming the environment, so that we can make a living from it.
Large amounts of meat consumption are harming the environment, so people are becoming flexitarians to reduce meat consumption.
Large amounts of meat consumption are harming the environment, so it has been suggested that emphasis be taken off of meat consumption
Large amounts of meat consumption are harming the environment, so it makes sense to reduce meat consumption.
Large amounts of meat consumption are harming the environment, so much that it makes business better to eat meat.
Large amounts of meat consumption are harming the environment, so I think its something that we should take it seriously.
Large amounts of meat consumption are harming the environment, so these complaining liars can eat cockroaches, ants, flies, and weeds, to help them through their delusion.
Large amounts of meat consumption are harming the environment, so it is necessary to find a balance where the market can sustain it and the traditions can be kept.
Large amounts of meat consumption are harming the environment, so more greenhouse gases are produced .
Large amounts of meat consumption are harming the environment, so take away jobs
Large amounts of meat consumption are harming the environment, so some people choose to eat meat occasionally.
Large amounts of meat consumption are harming the environment, so hopefully things like Beyond Meat and Impossible Burger hit it big as substitutes.
Large amounts of meat consumption are harming the environment, so we need to be thinking how we can at least lower our consumption before it's too late!
Large amounts of meat consumption are harming the environment, so many people have chosen to become Flexitarians; those who many consume plant food and only occasionally eat fish and meat.
Large amounts of meat consumption are harming the environment, so some people choose to be "Flexitarians".
Large amounts of meat consumption are harming the environment, so we should look for a way to solve this problem that doesn't harm us in other ways.
Large amounts of meat consumption are harming the environment, so try to avoid taking meat
Large amounts of meat consumption are harming the environment, so some people choose to be flexitarians moderating the amount of meat they eat.
Large amounts of meat consumption are harming the environment, so people should reduce the amount of meat they consume, perhaps by adopting a flexitarian diet.
Large amounts of meat consumption are harming the environment, so we need to find better, more economical, and environmentally safer ways to combat the negative aspects of raising animals.
Large amounts of meat consumption are harming the environment, so people should stop.
Large amounts of meat consumption are harming the environment, so we should either stop eating meat completely or cut back how much meat we eat.
Large amounts of meat consumption are harming the environment, so again practice moderation,if consumption is drastically reduced; so is our economy;less jobs, less money; hmm less people!
Large amounts of meat consumption are harming the environment, so people should adopt a flexitarian diet, eating mostly plant based diet, but eating chicken or fish once in awhile.
Large amounts of meat consumption are harming the environment, so any reduction to the amount of meat one eats is helpful, though larger reductions or eliminations are the most beneficial.
Large amounts of meat consumption are harming the environment, so perhaps people can meet in the middle by eating more vegetable based meals, and just eat less meat, but don't cut out meat completely.
Large amounts of meat consumption are harming the environment, so we give importance and take actions to them
Large amounts of meat consumption are harming the environment, so meat should be consumed in moderation.
Large amounts of meat consumption are harming the environment, so we must alter our meat consumption to save the planet.
Large amounts of meat consumption are harming the environment, so who cares
Large amounts of meat consumption are harming the environment, so some people are choosing to be "Flexitarians", who only eat meat and fish in moderation.
Large amounts of meat consumption are harming the environment, so people consume both meat and veggie products to maintain a healthier lifestyle.
Large amounts of meat consumption are harming the environment, so stop eating
Large amounts of meat consumption are harming the environment, so many people are interested in ways to decrease meat consumption and decrease the negative effects of raising livestock and meat consumption.
Large amounts of meat consumption are harming the environment, so people are recommending a more plant based diet.
Large amounts of meat consumption are harming the environment, so people should consider being "flexitarian" to consume in moderation
Large amounts of meat consumption are harming the environment, so we should limit it
Large amounts of meat consumption are harming the environment, so people should choose to be a flexitarian where meat consumption can be healthy and responsible choices if done in moderation.
Large amounts of meat consumption are harming the environment, so many people have adopted a "flexitarian" diet to moderate and reduce their consumption of meat.
Large amounts of meat consumption are harming the environment, so people can choose to reduce meat consumption, or eliminate it all together.
Large amounts of meat consumption are harming the environment, so it would be beneficial if many meat eaters adopted a "flexitarian" lifestyle so that they eat both meat and plant-based foods.
Large amounts of meat consumption are harming the environment, so some people are choosing a mostly vegetarian diet with some meat.
Large amounts of meat consumption are harming the environment, so it is in the best interest of all people on the Earth to reduce or eliminate their meat consumption.
Large amounts of meat consumption are harming the environment, so some people have decided to become flexitarians to reduce their meat consumption overall but continue traditions that meat is part of such as thanksgiving and BBQ occasionally.
Large amounts of meat consumption are harming the environment, so many people are choosing to be "flexitarians", vegetarians who eat meat on occasionally.
Large amounts of meat consumption are harming the environment, so some people called “Flexitarians” which are vegetarians who eat meat occasionally and in moderation.
Large amounts of meat consumption are harming the environment, so one should eat more veggies.
Large amounts of meat consumption are harming the environment, so it is hurting the earth.
Large amounts of meat consumption are harming the environment, so we should be conscious of that when making decisions.
Large amounts of meat consumption are harming the environment, so we could eat mostly plant based food and eat meat sparingly.
Large amounts of meat consumption are harming the environment, so maybe we can consume rationally
Large amounts of meat consumption are harming the environment, so responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so some people choose to be Flexitarians which are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so a lot of people are changing to a flexible diet that includes meat and fish in moderation.
Large amounts of meat consumption are harming the environment, so some people become flexitarians.
Large amounts of meat consumption are harming the environment, so many people are now becoming flexitarians where they believe that diets should be plant based with occasional meat.
Large amounts of meat consumption are harming the environment, so people should look to eat less meat and be more flexible with their diets.
Large amounts of meat consumption are harming the environment, so Some people choose another option “Flexitarians” are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so as a result, some people are starting to adopt a "flexitarian" diet, which is mostly plant based, but allows the occasional meal with meat or fish.
Large amounts of meat consumption are harming the environment, so the industry needs to come up with better means of distribution and production to reduce associated water consumption and transport distances.
Large amounts of meat consumption are harming the environment, so many choose eating alternatives such as vegetarianism or flexitarianism.
Large amounts of meat consumption are harming the environment, so Flexitarians are choosing a mostly plant based diet and consume meat and fish in moderation.
Large amounts of meat consumption are harming the environment, so meat consumption should be greatly reduced.
Large amounts of meat consumption are harming the environment, so some people know as flexitarians eat meat occasionally and have reduced their overall consumption.
Large amounts of meat consumption are harming the environment, so adopting a flexitarian diet that doesn’t forgo meat entirely and moderates consumption could be the solution.
Large amounts of meat consumption are harming the environment, so reducing, but not necessarily abstaining from, meat consumption can help relieve some of the environmental stress.
Large amounts of meat consumption are harming the environment, so some people who are mostly vegetarian are choosing to occasionally eat meat.
Large amounts of meat consumption are harming the environment, so flexitarians are changing the way that we all view meat.
Large amounts of meat consumption are harming the environment, so people have chosen to become flexitarians.
Large amounts of meat consumption are harming the environment, so it is important to limit our meat intake and increase our plant based intake.
Large amounts of meat consumption are harming the environment, so some people choose to become "Flexitarians".
Large amounts of meat consumption are harming the environment, so people should cut back
Large amounts of meat consumption are harming the environment, so we should decrease the amount of meat being consumed.
Large amounts of meat consumption are harming the environment, so people are becoming flexitarians, part time vegetarians to help with the environment
Large amounts of meat consumption are harming the environment, so some people are becoming Flexitarians by making responsible choices regarding meat consumption.
Large amounts of meat consumption are harming the environment, so it would be healthier to be a vegetarian and consume meat in moderation
Large amounts of meat consumption are harming the environment, so now there is more greenhouse gases up in the atmosphere due to the result.
Large amounts of meat consumption are harming the environment, so people should be more flexible by going more plant-based.
Large amounts of meat consumption are harming the environment, so it is obvious that we need to reduce our consumption of meat to reduce the production.
Large amounts of meat consumption are harming the environment, so some people because "Flexitarians" and eat meat occasionally.
Large amounts of meat consumption are harming the environment, so a large amount of consumers only eat meat occasionally because of the dramatic stats that say that raising cattle emits one fifth of the gases and uses about half the water consumption goes to cattle in the u.s.
Large amounts of meat consumption are harming the environment, so a person can become a vegetarian and claim that eating meat.
Large amounts of meat consumption are harming the environment, so manufacturing and production of met should be reduced.
Large amounts of meat consumption are harming the environment, so people are beginning to be flexitarians.
Large amounts of meat consumption are harming the environment, so we should cut back on the amount of meat we consume.
Large amounts of meat consumption are harming the environment, so people should eat more vegetables.
Large amounts of meat consumption are harming the environment, so but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so consider reducing meat consumption.
Large amounts of meat consumption are harming the environment, so we should find a better solution for transportation to reduce the amount of greenhouse gases being produced.
Large amounts of meat consumption are harming the environment, so producing just one hamburger uses enough fossil fuel to drive a small car 20 miles.
Large amounts of meat consumption are harming the environment, so some people are choosing to become flexitarians and only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we should occasionally eat meat.
Large amounts of meat consumption are harming the environment, so decreased pressure on land and water use.
Large amounts of meat consumption are harming the environment, so if we could adjust our diets to be more responsible in our consumption, it would benefit both the economy and the environment.
Large amounts of meat consumption are harming the environment, so limiting meat consumption is a reasonable way to cut back on greenhouse gasses.
Large amounts of meat consumption are harming the environment, so we meed to eat in maoderation.
Large amounts of meat consumption are harming the environment, so some people are becoming “Flexitarians”, who are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we should adopt the habits of “flexitarians” because they moderate their meat consumption.
Large amounts of meat consumption are harming the environment, so reducing meat consumption would have positive effects.
Large amounts of meat consumption are harming the environment, so consuming meat in moderation can help lessen the harm it causes.
Large amounts of meat consumption are harming the environment, so one option to consider is the flexitarian diet, whereby one's diet revolves mainly around plant-based foods, with the occasional incorporation of meat and fish.
Large amounts of meat consumption are harming the environment, so some people of become flexetarian, only eating meat occassionaly.
Large amounts of meat consumption are harming the environment, so some people are flexitarians, who primarily eat plant-based diets but also occasionally eat meat and fish.
Large amounts of meat consumption are harming the environment, so if we consumed less meat, we would be harming the environment less.
Large amounts of meat consumption are harming the environment, so we should all become more conscious with our diets and choose to eat less meat.
Large amounts of meat consumption are harming the environment, so some people choose to be flexatarians (mostly vegetarians but occasionally eat meat)
Large amounts of meat consumption are harming the environment, so many people are becoming vegetarians for flextarians, which are people that consume meet occasionally.
Large amounts of meat consumption are harming the environment, so people are turning to being flexible vegetarians, eating meat only some of the time.
Large amounts of meat consumption are harming the environment, so some people are choosing to be "Flexitarians."
Large amounts of meat consumption are harming the environment, so people could become eat more plant based foods and limit the amount of meat they ate without giving it up entirely.
Large amounts of meat consumption are harming the environment, so consider reducing the amout of meat you eat
Large amounts of meat consumption are harming the environment, so we need to limit ourselves on meat consumption to save the environment.
Large amounts of meat consumption are harming the environment, so people can choose to eat mostly a plant based diet, but supplement it with responsibly sourced fish and meat.
Large amounts of meat consumption are harming the environment, so it would be good for everyone to reduce meat consumption to some extent.
Large amounts of meat consumption are harming the environment, so some people have become a flexitarian (a diet that is mostly plant-based, but meat can be consumed in moderation).
Large amounts of meat consumption are harming the environment, so some people are choosing to be "flexitarians" eating mostly plants with but eating meat and fish occasionally.
Large amounts of meat consumption are harming the environment, so it's causing more pollution in the atmosphere which lead us to the pros and cons of meat; keep consuming it and have additional health issues or slow the consumption and reap a healthier life.
Large amounts of meat consumption are harming the environment, so people should drastically cut down on the amount of meat they consume.
Large amounts of meat consumption are harming the environment, so some people are choosing to become Flexitarians which are people who eat mostly vegetables and plants with eating meat occasionally.
Large amounts of meat consumption are harming the environment, so some people choose another option "Flexitarians".
Large amounts of meat consumption are harming the environment, so WE SHOULD STOP EATING MEAT TO HELP THE PLANET WE LIVE ON.
Large amounts of meat consumption are harming the environment, so we should look into alternatives such as plant based diets or only eating meat on occasion.
Large amounts of meat consumption are harming the environment, so we need to take it upon ourselves to become more like the Flexitarians by eating a primarily plant-based diet while occasionally incorporating meat into the diet.
Large amounts of meat consumption are harming the environment, so some people are becoming Flexitarians and choosing to eat meat only in moderation.
Large amounts of meat consumption are harming the environment, so we should learn how to not only cut back, but also raise them in a more sustainable way.
Large amounts of meat consumption are harming the environment, so in turn, instead of total elimination, we should become flexible in our eating and only consume meat occasionally in a responsible manner.
Large amounts of meat consumption are harming the environment, so becoming a "flexitarian" would reduce the amount of meat consumed and thus reduce the harm currently being done to the environment.
Large amounts of meat consumption are harming the environment, so choosing to consume meat in moderation could help.
Large amounts of meat consumption are harming the environment, so be aware you could help reduce the harm by limiting meat consumption.
Large amounts of meat consumption are harming the environment, so many people are only eating meat sometimes.
Large amounts of meat consumption are harming the environment, so we need to think of ways to reduce consumption and transportation.
Large amounts of meat consumption are harming the environment, so the quality of life on our planet continues to decay due to individual choices and convenience being more important than the good of all humanity.
Large amounts of meat consumption are harming the environment, so some people are becoming "flexitarians", people who eat a plant based diet but also occasionally eat meat.
Large amounts of meat consumption are harming the environment, so climate change is happening at a faster pace.
Large amounts of meat consumption are harming the environment, so another option is eating a mainly plant-based diet, with occasional meat consumption.
Large amounts of meat consumption are harming the environment, so flexitarians have emerged whereas they are vegetarians that only eat meat rarely and in moderation.
Large amounts of meat consumption are harming the environment, so some people, called "flexitarians," eat a mostly plant-based diet but do eat some meat in moderation.
Large amounts of meat consumption are harming the environment, so we need to find healthy alternatives and substitutes to help balance our diet and reduce our dependency on the meat market.
Large amounts of meat consumption are harming the environment, so consumed in moderation the impact will be beneficious for the enviroment and economy wont be harmed on a big scale
Large amounts of meat consumption are harming the environment, so some people have restored to become flexitarians or people who are mainly vegetarians but will occasionally eat meat.
Large amounts of meat consumption are harming the environment, so consuming less meat can help reduce the environmental impact.
Large amounts of meat consumption are harming the environment, so become a flexitarian.
Large amounts of meat consumption are harming the environment, so some people choose a different route.
Large amounts of meat consumption are harming the environment, so its necessary to limit the amount of meat we eat
Large amounts of meat consumption are harming the environment, so we should educate ourselves about false climate change BS and eat lots of meat.
Large amounts of meat consumption are harming the environment, so some people are choosing a different option.
Large amounts of meat consumption are harming the environment, so result of the stated condition
Large amounts of meat consumption are harming the environment, so everybody should be come vegetarians so it makes the animals feel more safe to wonder through the woods.
Large amounts of meat consumption are harming the environment, so we should use chicken and vegetable in moderate amount.
Large amounts of meat consumption are harming the environment, so action should be taken to reduce the greenhouse gases which are produced as a result of this.
Large amounts of meat consumption are harming the environment, so many people are choosing to cut back on the amount of meat that they consume, as opposed to avoiding it entirely.
Large amounts of meat consumption are harming the environment, so many are turning into "flexitarians", those who mostly eat a plant based diet, yet eat meat in a responsible manner.
Large amounts of meat consumption are harming the environment, so more people should choose to be "flexitarians"!
Large amounts of meat consumption are harming the environment, so more and more people are considering diets that are more plant-based, if not entirely vegetarian.
Large amounts of meat consumption are harming the environment, so people should consider reducing their amount of meat
Large amounts of meat consumption are harming the environment, so some people are becoming flexatarians
Large amounts of meat consumption are harming the environment, so meat should be consumed in moderation
Large amounts of meat consumption are harming the environment, so finding greener environmental ways to raise the animals and a less gas causing way to transport the meat would help.
Large amounts of meat consumption are harming the environment, so over half of the water supply in the United States is now donated to the raising of livestock for eating.
Large amounts of meat consumption are harming the environment, so some people like flexitarian are choosing other options.
Large amounts of meat consumption are harming the environment, so people have becoming Flexitarians
Large amounts of meat consumption are harming the environment, so some people choose a different option of eating and call themselves "Flexitarians", they are vegetarians who eat meat occasionally
Large amounts of meat consumption are harming the environment, so choosing another alternative, like vegetables, would lessen the harm being done to our environment.
Large amounts of meat consumption are harming the environment, so people should consider lowering their consumption to a more reasonable level.
Large amounts of meat consumption are harming the environment, so people are trying to lower their consumption of meat.
Large amounts of meat consumption are harming the environment, so we need to eat less meat.
Large amounts of meat consumption are harming the environment, so a flexitarian choice it's better.
Large amounts of meat consumption are harming the environment, so people are turning to a novel food lifestyle known as "flexitarians."
Large amounts of meat consumption are harming the environment, so some have decided to eat mostly plant based diets.
Large amounts of meat consumption are harming the environment, so people may want to consider becoming flexitarians who mostly eat plants but only occasionally eat meat.
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians to combat some of the damage done to the enviornment by meat eaters.
Large amounts of meat consumption are harming the environment, so some people recommend eliminating or reducing meat consumption.
Large amounts of meat consumption are harming the environment, so we should revise our transportation and processing methods to reduce the environmental impact.
Large amounts of meat consumption are harming the environment, so some people choose to be flexitarians, which means they mainly eat a plant-based diet but will consume fish or meat on rare occasions.
Large amounts of meat consumption are harming the environment, so some people have chosen to consume meat in moderation.
Large amounts of meat consumption are harming the environment, so some people feel we should not consider meat as being consumed everyday, but more as a "treat" in ones diet.
Large amounts of meat consumption are harming the environment, so it's incumbent upon us to consider ways in which we can achieve balance, whether it's eating less meat (but not so much that all jobs are lost) or encouraging water conservation to make our meat-eating habit at least somewhat less irresponsible.
Large amounts of meat consumption are harming the environment, so we should transition to a flexitarian diet, one that is plant-based and supplemented with meat in moderation.
Large amounts of meat consumption are harming the environment, so we have to look at sustainable practices.
Large amounts of meat consumption are harming the environment, so it would be wise to cut back by eating mostly plant based foods and only eating meat occasionally.
Large amounts of meat consumption are harming the environment, so some people have decided to adopt a plant-based lifestyle to lessen their carbon footprint.
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians where the diet is mostly plant based but meat and fish are eaten in moderation.
Large amounts of meat consumption are harming the environment, so some believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so it is vital that Americans reconsider the health of their culture, and consider a "Flexetarian" lifestyle, in which they eat mostly plant-based food, with the exception of occasional meat meals.
Large amounts of meat consumption are harming the environment, so people have become Flexitarians a vegetarian who eats meat occasionally and feels that food should be plant based.meat and fish can be a good source of healthy and responsible resources.
Large amounts of meat consumption are harming the environment, so becoming a Flexitarian is an option to limit the amount of meat consumed, but still eat some when done so responsibly.
Large amounts of meat consumption are harming the environment, so we should all do our part and become flexitarians.
Large amounts of meat consumption are harming the environment, so it is very important for every american to consider their personal consumption of meat as a contribution to climate change and examine ways they would be willing to cut down on their consumption as every individual is responsible in some way for the stewardship of the planet on which they reside.
Large amounts of meat consumption are harming the environment, so we should read up on being flexitarians.
Large amounts of meat consumption are harming the environment, so it is your choice as to what you eat, as supplements are more widely available today.
Large amounts of meat consumption are harming the environment, so many people are becoming flexitarians and only eating meat or fish occasionally
Large amounts of meat consumption are harming the environment, so we should consider scaling back to moderate amount but not getting rid of meat consumption entirely.
Large amounts of meat consumption are harming the environment, so some people are choosing to be “Flexitarians”, vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so consumers should limit demand by eating meat in moderation.
Large amounts of meat consumption are harming the environment, so some people have opted to be flexatarians.
Large amounts of meat consumption are harming the environment, so some people are choosing to eliminate or reduce the amount of meat they eat.
Large amounts of meat consumption are harming the environment, so some people choose to be "flexitarians" and only occasionally eat meat.
Large amounts of meat consumption are harming the environment, so some people choose meat alternative lifestyles to decrease harm to the environment.
Large amounts of meat consumption are harming the environment, so some people are choosing to be “Flexitarians”, which are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so "flexitarians" choose to only eat meat sparingly, and eat a mostly plant-based diet.
Large amounts of meat consumption are harming the environment, so we should cut back on our meat intake.
Large amounts of meat consumption are harming the environment, so meat consumption must be reduced.
Large amounts of meat consumption are harming the environment, so we should explore ways to mitigate the damage being done.
Large amounts of meat consumption are harming the environment, so some people are becoming "flexitarians" meaning they mainly eat a plant-based diet but will integrate meat occasionally.
Large amounts of meat consumption are harming the environment, so curtaling production would be a good idea.
Large amounts of meat consumption are harming the environment, so a
Large amounts of meat consumption are harming the environment, so we should look at Flexitarian as an alternative.
Large amounts of meat consumption are harming the environment, so we should atleast try to reduce meat consumption.
Large amounts of meat consumption are harming the environment, so it is incumbent upon us to do what we can to help protect the environment in other ways, such as eating less meat, and finding other methods to reduce greenhouse gases.
Large amounts of meat consumption are harming the environment, so Flexitarians believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so finding a way to successfully persuade people to reduce meat consumption would have beneficial results for the environment.
Large amounts of meat consumption are harming the environment, so some people are changing their diets to mostly plant based with the occasional piece of meat.
Large amounts of meat consumption are harming the environment, so we should reduce the amount of meat we intake.
Large amounts of meat consumption are harming the environment, so some people choose to be flexitarians.
Large amounts of meat consumption are harming the environment, so we should eat less or no meat
Large amounts of meat consumption are harming the environment, so some people choose another option, which is becoming vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so reducing your overall meat consumption is a very good idea.
Large amounts of meat consumption are harming the environment, so it is time to cut down on consumption and follow a Flexitarian type of diet where it is mostly plant based.
Large amounts of meat consumption are harming the environment, so some people have become vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people are flexitarians where they are mainly vegetarian but at times consume meat.
Large amounts of meat consumption are harming the environment, so I will only eat meat from locally raised farms.
Large amounts of meat consumption are harming the environment, so there is another option to only eat meat sometimes.
Large amounts of meat consumption are harming the environment, so we should eat meat in moderation.
Large amounts of meat consumption are harming the environment, so we should reduce our meat intake
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians who live off of plant based items, but also consume meat in moderation.
Large amounts of meat consumption are harming the environment, so humans should be cautious to adapt their diets in a way that minimizes the impact to earth.
Large amounts of meat consumption are harming the environment, so we should think of more envirmental friendly ways to raise livestock
Large amounts of meat consumption are harming the environment, so we all need to be more mindful of our consumption.
Large amounts of meat consumption are harming the environment, so some people have decided to eat a largely plant based diet, with some meat added in.
Large amounts of meat consumption are harming the environment, so there should be a way to consume less, like Flexitarians do - have a mostly vegan diet, with occasional meat and.
Large amounts of meat consumption are harming the environment, so we must take steps to transition away from this industry for the future and present health of our communities, not to mention the global effects of what America does with its meat manufacturing processes.
Large amounts of meat consumption are harming the environment, so some are moving to a flexitarian diet of plant based foods and occasional meat.
Large amounts of meat consumption are harming the environment, so some people are choosing a mostly plant-based diet with meat in moderation.
Large amounts of meat consumption are harming the environment, so flexitarians are people who are mostly vegetarians but choose to eat meat only occasionally.
Large amounts of meat consumption are harming the environment, so it is important for us to consider what choices we can make to lower our consumption.
Large amounts of meat consumption are harming the environment, so some people choose another option such as “Flexitarians” are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so trees will die.
Large amounts of meat consumption are harming the environment, so Americans may consider cutting down their meat consumption with a flexitarian diet, if vegetarian diets are too restrictive for them.
Large amounts of meat consumption are harming the environment, so we should avoid reading meat as much as possible.
Large amounts of meat consumption are harming the environment, so more people are choosing to become "flextarians".
Large amounts of meat consumption are harming the environment, so as a result many people are opting for plant-based diets, either as vegetarians by completely eliminating meat or, as is rising in popularity, as flexitarians who minimize meat consumption while not eliminating it entirely
Large amounts of meat consumption are harming the environment, so being a flexitarian can be another option.
Large amounts of meat consumption are harming the environment, so x
Large amounts of meat consumption are harming the environment, so we must come up with a solution to this issue before our children inherit an earth with so much pollution and climate change, that they are not able to continue living on this planet.
Large amounts of meat consumption are harming the environment, so exports are also increasing as more countries integrate meat into their daily diets.
Large amounts of meat consumption are harming the environment, so people should consume in moderation
Large amounts of meat consumption are harming the environment, so people are reducing their consumption of meat.
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians.
Large amounts of meat consumption are harming the environment, so some people even now are going flexatarian where they only occasionally consume meat.
Large amounts of meat consumption are harming the environment, so many are adopting either vegetarian or "flexitarian" diets.
Large amounts of meat consumption are harming the environment, so some people are flexitarians they believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so some people, called "Flexitarians," choose to eat meat in moderation.
Large amounts of meat consumption are harming the environment, so we should cut down on our meat consumption and make our diets more plant based.
Large amounts of meat consumption are harming the environment, so some people have become 'Flexitarians,' and eat meat only occasionally.
Large amounts of meat consumption are harming the environment, so some people are choosing to be Flexitarians.
Large amounts of meat consumption are harming the environment, so we should become "Flexitarians" to reduce the amount of meat consumed but still contribute to the industry.
Large amounts of meat consumption are harming the environment, so some people have chosen another option called "Flexitarians".
Large amounts of meat consumption are harming the environment, so some people are choosing to have a mostly plant based diet and only eat meat sometimes.
Large amounts of meat consumption are harming the environment, so reducing or limiting the consumption can help reduce greenhouse gases.
Large amounts of meat consumption are harming the environment, so reducing meat consumption and adopting a primarily plant-based diet that allows consumption of lesser amounts of meat (flexitarianism) would be good for our bodies and the earth.
Large amounts of meat consumption are harming the environment, so many groups are advocating to reduce production and consumption of meat.
