In the hierarchical social, the emperor was at the apex of Han society and government.  ||| ('order', '', 'pobj', 'NOUN') 
After patrolling the, the regiment was replaced by the Royal Welch Fusiliers and moved to Hirao.  ||| ('island', '', 'dobj', 'NOUN') 
By 1917, 19 existed along this section of the Western Front, each with several large craters.  ||| ('crater', '', 'compound', 'NOUN') ('groups', '', 'nsubj', 'NOUN') 
In, which contains Grand Isle, the storm surge entered 2,233 homes and inundated about 3,100 cars.  ||| ('Jefferson', 'PERSON', 'compound', 'PROPN') ('Parish', 'PERSON', 'pobj', 'PROPN') 
The other,, was not present at the fight.  ||| ('Israel', 'PERSON', 'compound', 'PROPN') ('Hands', 'PERSON', 'appos', 'PROPN') 
En to India the ship was wrecked; Bellingham survived and returned home.  ||| ('route', '', 'pobj', 'NOUN') 
Sold his interest in John L. Waddy Pty Ltd the same year.  ||| ('He', '', 'nsubj', 'PRON') 
Several of the saw visions of lakes and wagon trains, and believed that they had finally overtaken Hastings.  ||| ('group', '', 'pobj', 'NOUN') 
Attended Phillips Andover Academy and Williams College, graduating from the latter in 1897.  ||| ('He', '', 'nsubj', 'PRON') 
Both of cider were found in the flat, one of them partially consumed.  ||| ('bottles', '', 'nsubjpass', 'NOUN') 
Since the, Jaojoby's wife and children have formed part of the standard lineup of his band.  ||| ('mid-1990s', 'DATE', 'pobj', 'NOUN') 
In 1912 had their first child, a son named Jean- Jules.  ||| ('they', '', 'nsubj', 'PRON') 
After the, Hindman avoided surrender to the federal government by fleeing to Mexico City.  ||| ('war', '', 'pobj', 'NOUN') 
This new continued to grow throughout 2005 and into 2006.  ||| ('dome', '', 'nsubj', 'NOUN') 
Derided MacBride in letters and in poetry.  ||| ('Yeats', 'ORG', 'nsubj', 'PROPN') 
The is named for rhyolite, an igneous rock composed of light- colored silicates, usually buff to pink and occasionally light gray.  ||| ('town', '', 'nsubjpass', 'NOUN') 
The in Baltimore brought news that two brothers had constructed their own machine, the Walker Chess- player.  ||| ('exhibition', '', 'nsubj', 'NOUN') 
Typical such as the water rail, reed warbler and sedge warbler also appear, and little egrets are common.  ||| ('wetland', '', 'compound', 'NOUN') ('birds', '', 'nsubj', 'NOUN') 
Retired from competitive swimming following the Rome Olympics.  ||| ('She', '', 'nsubj', 'PRON') 
The common, common toad and common lizard all occur on the reserve.  ||| ('frog', '', 'nsubj', 'NOUN') 
In 1950, with on a stable quarterly schedule, Nova Publications decided to launch a companion, Science Fantasy.  ||| ('New', 'GPE', 'compound', 'PROPN') ('Worlds', 'GPE', 'pobj', 'PROPN') 
Benthic are swamped when the oil sinks, fish are poisoned, and the food chain is disrupted.  ||| ('invertebrates', '', 'nsubjpass', 'NOUN') 
Often bowled around the wicket.  ||| ('He', '', 'nsubj', 'PRON') 
By 1930 numerous native and ethnic- Chinese had performed the story; some received direct help from Kwee.  ||| ('troupes', '', 'nsubj', 'NOUN') 
Constantly waits on the General, and at certain times he alone is allowed in the General's room.  ||| ('Palacios', '', 'nsubj', 'NOUN') 
Was scheduled to start on April 9 versus the Braves.  ||| ('Richard', 'PERSON', 'nsubjpass', 'PROPN') 
The two would link up at Ancyra, before marching jointly on Amorium.  ||| ('forces', '', 'nsubj', 'NOUN') 
In 1902, helped set up the Dun Emer Press to publish work by writers associated with the Revival.  ||| ('he', '', 'nsubj', 'PRON') 
The would be sold, with part of the proceeds used to support the orphaned Donner children.  ||| ('belongings', '', 'nsubjpass', 'NOUN') 
The's 2014 trade surplus totalled C$ 5.1 billion, compared with a C$ 46.9 billion surplus in 2008.  ||| ('country', '', 'poss', 'NOUN') 
Following the, Tech started at its 27-yard line.  ||| ('kick', '', 'pobj', 'NOUN') 
The contacted local newspapers, which published stories on the efforts to restore the carousel.  ||| ('museum', '', 'nsubj', 'NOUN') 
's handing of the Stanley Cup exemplifies his classiness and how he performs through actions rather than words.  ||| ('Sakic', 'ORG', 'poss', 'PROPN') 
As's innings began to assume epic proportions, Verity stayed with him throughout the intervals, helping him to maintain concentration.  ||| ('Hutton', 'ORG', 'poss', 'PROPN') 
The are nestled within higher peaks and the snow- clad Himalayan ranges tower over the town in the distance.  ||| ('hills', '', 'nsubjpass', 'NOUN') 
If physically fit would contest the next election as an Independent Socialist.  ||| ('he', '', 'nsubj', 'PRON') 
When's German guards were killed, Bismarck considered it an attack on Germany, and sent warships to Samoa.  ||| ('Tamasese', 'PERSON', 'poss', 'PROPN') 
More than 38,000 were left without power, and along the coast high waves inundated roads and buildings.  ||| ('people', '', 'nsubjpass', 'NOUN') 
Known to his friends as Mald, attended Nantglyn Catholic Primary School, Denbighshire.  ||| ('Pryce', 'ORG', 'nsubj', 'PROPN') 
Was also a prolific journalist and reviewer of books.  ||| ('He', '', 'nsubj', 'PRON') 
Became a hurricane just hours before landfall on the western Mississippi Delta.  ||| ('Florence', 'GPE', 'nsubj', 'PROPN') 
Later said that Douglas was reluctant to use him, believing his bowling would be ineffective on Australian pitches.  ||| ('Rhodes', 'ORG', 'nsubj', 'PROPN') 
Praised his contribution after the tour, both to Allen's family and in his official report.  ||| ('Jardine', 'PERSON', 'nsubj', 'PROPN') 
Immediately left in pursuit, intercepting the party of chaperones and royal children.  ||| ('John', 'PERSON', 'nsubj', 'PROPN') 
On the other hand, argued that they should instead strike directly at Sparta and Laconia.  ||| ('Aristaenos', 'ORG', 'nsubj', 'PROPN') 
Outside the, an American contractor died after falling from a rooftop where he had been watching the bombing.  ||| ('palace', '', 'compound', 'NOUN') ('grounds', '', 'pobj', 'NOUN') 
The low transitioned into an extratropical on October 14 and intensified, moving through the Azores with gale force winds.  ||| ('cyclone', '', 'pobj', 'NOUN') 
The in Dupont's division marched from Haslach towards Ulm and ran into four Austrian regiments holding Boefingen.  ||| ('32nd', 'ORDINAL', 'compound', 'PROPN') ('Infantry', '', 'compound', 'PROPN') ('Regiment', '', 'nsubj', 'PROPN') 
Saw more rail traffic with the construction of the Marysvale branch line.  ||| ('Thistle', 'ORG', 'nsubj', 'NOUN') 
During this, Mondlane urged further expansion of the war effort, but also sought to retain the small strike groups.  ||| ('period', '', 'pobj', 'NOUN') 
Since 2003, have raged over plans to erect a wind turbine near Chewton Mendip.  ||| ('arguments', '', 'nsubj', 'NOUN') 
Have sought redress in vain.  ||| ('I', '', 'nsubj', 'PRON') 
Was cremated in Bradford.  ||| ('He', '', 'nsubjpass', 'PRON') 
This may have been the of the stream that crosses the battlefield.  ||| ('name', '', 'attr', 'NOUN') 
An onsite was available to sell items such as bananas, eggs, coffee, notebooks, and cigarettes.  ||| ('commissary', '', 'nsubj', 'NOUN') 
Modern report around 2,000 people were killed from 1829 until 1852.  ||| ('estimates', '', 'nsubj', 'NOUN') 
After his, he wrote an account of it, titled A Cruising Voyage Round the World.  ||| ('voyage', '', 'pobj', 'NOUN') 
The first that was played was against South Wales in Cardiff.  ||| ('match', '', 'nsubj', 'NOUN') 
The and repetition of panels affects pacing, slowing or quickening scene.  ||| ('layout', '', 'nsubj', 'NOUN') 
Called an election for June 1949, and Howe again was successful in fundraising from corporate backers.  ||| ('St.', 'GPE', 'compound', 'PROPN') ('Laurent', 'GPE', 'nsubj', 'PROPN') 
A married was killed after attempting to cross a flooded stream in Los Cabos.  ||| ('couple', '', 'nsubjpass', 'NOUN') 
's family remained supportive of him during this crisis and throughout his life.  ||| ('Tchaikovsky', 'GPE', 'poss', 'PROPN') 
Now a 3 hurricane on the modern- day Saffir- Simpson Hurricane Scale, the storm struck Cat Island, causing major damage.  ||| ('Category', '', 'nmod', 'NOUN') 
Throughout the, Stafford and Weston entertained party guests by performing skits in which they impersonated a poor lounge act.  ||| ('1950s', 'DATE', 'pobj', 'NOUN') 
Fought his way to San Pietro in Vincoli and found his brother's convent room.  ||| ('Riccardo', 'PERSON', 'compound', 'PROPN') ('Mortara', 'PERSON', 'nsubj', 'PROPN') 
Worked on his parents' farm and attended school in Lowes, Kentucky, between the fall harvest and spring planting.  ||| ('Barkley', 'PERSON', 'nsubj', 'PROPN') 
On secession was mixed in Delaware, but the Bayards were Peace Democrats and leaned to the Southern perspective.  ||| ('Opinion', '', 'nsubj', 'NOUN') 
One was killed off the coast of Belize after being washed off his boat by large swells produced by Carmen.  ||| ('person', '', 'nsubjpass', 'NOUN') 
The of establishing a Grainger Museum in Australia had first occurred to Grainger in 1932.  ||| ('idea', '', 'nsubj', 'NOUN') 
Prior to commanding, Lindemann had never held any shipboard command, a situation rare if not unique in the Kriegsmarine.  ||| ('Bismarck', 'GPE', 'dobj', 'PROPN') 
Similar to the of Central America, Mitch's heavy rains caused mudslides and severe flooding over Guatemala.  ||| ('rest', '', 'pobj', 'NOUN') 
This attracted, as Dunstan was prominent in promoting South Australian viticulture and enotourism.  ||| ('criticism', '', 'dobj', 'NOUN') 
After carrying out further in the Saldanha Bay area, Scotia sailed for home on 21 May.  ||| ('research', '', 'compound', 'NOUN') ('work', '', 'dobj', 'NOUN') 
Five into the job, Shehri took leave due to mental illness and depression.  ||| ('months', 'DATE', 'npadvmod', 'NOUN') 
Manufactured a video- display terminal called the Ann Arbor Ambassador during the 1980s.  ||| ('Ann', 'ORG', 'compound', 'PROPN') ('Arbor', 'ORG', 'compound', 'PROPN') ('Terminals', 'ORG', 'nsubj', 'PROPN') 
The maintains four branch outlets in addition to its main downtown building.  ||| ('Ann', '', 'compound', 'PROPN') ('Arbor', '', 'compound', 'PROPN') ('District', '', 'compound', 'PROPN') ('Library', '', 'nsubj', 'PROPN') 
Spoke out about Emery, speculating that they were the only two athletes to come back after the disease.  ||| ('Jackson', 'PERSON', 'nsubj', 'PROPN') 
Dinning retrieved a from his house and fired into the mob, killing one man.  ||| ('gun', '', 'dobj', 'NOUN') 
According to Hindu, the area was ruled by the demon Mahishasura.  ||| ('mythology', '', 'pobj', 'NOUN') 
Then turned west, launching voyages of exploration in the Atlantic by 1480 in search of the phantom island of Hy- Brazil.  ||| ('Bristol', 'GPE', 'compound', 'PROPN') ('merchants', '', 'nsubj', 'NOUN') 
The small of Titchwell shows the effect that wildlife visitors can have locally.  ||| ('village', '', 'nsubj', 'NOUN') 
A organized by the Nationalist Party transferred the remains from the capital to the town of Cabo Rojo.  ||| ('funeral', '', 'compound', 'NOUN') ('caravan', '', 'nsubj', 'NOUN') 
The, an official database compiled in 2002 by the Nova Scotia Archives and Records Management, identified 1,950 victims.  ||| ('Halifax', 'ORG', 'compound', 'PROPN') ('Explosion', 'ORG', 'compound', 'PROPN') ('Remembrance', 'ORG', 'compound', 'PROPN') ('Book', 'ORG', 'nsubj', 'PROPN') 
In 1835, the 1824 was overturned; state legislatures were dismissed, militias disbanded.  ||| ('Constitution', '', 'nsubjpass', 'PROPN') 
Began in the 1940s because natural regeneration could not keep pace with the rate of logging.  ||| ('Reforestation', '', 'compound', 'NOUN') ('efforts', '', 'nsubj', 'NOUN') 
A moderate, he often found himself caught between the democrats on the one hand and the extremist oligarchs on the other.  ||| ('oligarch', '', 'advcl', 'NOUN') 
The was not a happy place; sadistic bullying of the younger pupils was commonplace.  ||| ('school', '', 'nsubj', 'NOUN') 
Spawned four tornadoes in Alabama, three of which were F2 tornadoes.  ||| ('Edith', 'PERSON', 'nsubj', 'PROPN') 
An Italian immigrant labourer.  ||| ('Tonelli', 'ORG', 'ROOT', 'PROPN') 
The is chiefly responsible for the enforcement of federal and provincial law.  ||| ('Hamilton', 'ORG', 'compound', 'PROPN') ('Police', 'ORG', 'compound', 'PROPN') ('Service', 'ORG', 'nsubj', 'PROPN') 
Infuriated by their, Laffoon and his allies abandoned the party and supported Republican nominee King Swope.  ||| ('loss', '', 'pobj', 'NOUN') 
Rested himself for the following match against Hampshire, and Hassett oversaw another scare.  ||| ('Bradman', 'PERSON', 'nsubj', 'PROPN') 
As of Personnel Services during 1946, he was involved in restructuring the Air Force into a dramatically smaller peacetime service.  ||| ('Director', '', 'advcl', 'PROPN') 
His new from January 1941 was Oberleutnant Hartmann Grasser.  ||| ('wingman', '', 'nsubj', 'NOUN') 
In one, four soldiers were recaptured by the Japanese.  ||| ('attempt', '', 'pobj', 'NOUN') 
An estimated 4,320 were affected by the hurricane, with about 248,000 people affected.  ||| ('homes', '', 'nsubjpass', 'NOUN') 
On, one home was destroyed and 50 % of the banana crop was lost.  ||| ('Wallis', 'GPE', 'compound', 'PROPN') ('Island', 'GPE', 'pobj', 'PROPN') 
First in the original format are available through antiquarian booksellers.  ||| ('editions', '', 'nsubj', 'NOUN') 
At the of the 1932 fiscal year, figures showed that the state incurred a $ 2 million deficit.  ||| ('end', '', 'pobj', 'NOUN') 
This for hiking and cross- country skiing is nearly flat, with a view of Black Moshannon Lake.  ||| ('loop', '', 'compound', 'NOUN') ('trail', '', 'nsubj', 'NOUN') 
The ended any efforts by McClellan to pursue Lee's army.  ||| ('engagement', '', 'nsubj', 'NOUN') 
Rowed across for news, and learned that nothing had been heard from Nansen.  ||| ('Sverdrup', 'ORG', 'nsubj', 'PROPN') 
Died in 1998, aged 91.  ||| ('He', '', 'nsubj', 'PRON') 
Went anyway, and was greeted by an ambush in which three bullets were fired into his car, missing him.  ||| ('He', '', 'nsubj', 'PRON') 
Advanced past Motagua in the first round but fell against Necaxa in the quarterfinals.  ||| ('Los', 'GPE', 'compound', 'PROPN') ('Angeles', 'GPE', 'nsubj', 'PROPN') 
Although not a commercial, it included several short stories by authors such as Isaac Asimov, Ray Bradbury and Philip K. Dick.  ||| ('success', '', 'advcl', 'NOUN') 
As of 2014, more than 90 of the population was covered by the scheme.  ||| ('%', 'PERCENT', 'nsubjpass', 'NOUN') 
In 1954,, a partner of Spivak's, bought the magazine from him.  ||| ('Joseph', 'PERSON', 'compound', 'PROPN') ('Ferman', 'PERSON', 'nsubj', 'PROPN') 
The held Lobau island, a vital river crossing, and the Austrians held the heights further to the east.  ||| ('French', 'NORP', 'nsubj', 'PROPN') 
Have higher standards in terms of comfort but are more expensive.  ||| ('They', '', 'nsubj', 'PRON') 
The of the kings of this empire is still debated.  ||| ('genealogy', '', 'nsubjpass', 'NOUN') 
The last of the year, an unnamed tropical storm, dissipated on November 13.  ||| ('storm', '', 'nsubj', 'NOUN') 
's memoirs were published later that year; a series of his speeches were also published in 1970.  ||| ('Sudirman', '', 'poss', 'NOUN') 
Sent two messengers to the emperor, but both were captured by the Arabs and brought before the caliph.  ||| ('He', '', 'nsubj', 'PRON') 
Became a trade union organiser and campaigner against poverty, and established a reputation as an outstanding platform speaker.  ||| ('Mary', 'PERSON', 'nsubj', 'PROPN') 
The was neglected after the excavation, slowly filling up with vegetation and rubble before being cleared in 1994.  ||| ('site', '', 'nsubjpass', 'NOUN') 
In the, the Finns passed from Russian government to the German sphere of power.  ||| ('aftermath', '', 'pobj', 'NOUN') 
Partially because of's influence as governor, two guilty verdicts were overturned.  ||| ('Desha', 'GPE', 'poss', 'PROPN') 
In knife and other weapon take- aways.  ||| ('Common', '', 'ROOT', 'PROPN') 
The of wildfire is an important one for plant and animal species diversity.  ||| ('role', '', 'nsubj', 'NOUN') 
Was a second- team All- Big East selection, and Underwood was a first- team All- Big East selection.  ||| ('Mickens', 'PERSON', 'nsubj', 'PROPN') 
Won the first prize in the Conservatoire's piano competition in 1891, but otherwise he did not stand out as a student.  ||| ('Ravel', 'GPE', 'nsubj', 'PROPN') 
's initial delight in the marriage was soon tempered by money worries, Rodd's fecklessness and her dislike of his family.  ||| ('Mitford', 'ORG', 'poss', 'PROPN') 
Saw an explicit attack on party government and party deals, using patronage alone to secure support.  ||| ('They', '', 'nsubj', 'PRON') 
In, the storm destroyed 335 houses, resulting in $ 22 million in damage.  ||| ('Beihai', 'GPE', 'pobj', 'PROPN') 
Certain began preparing for the storm along Florida's west coast.  ||| ('areas', '', 'nsubj', 'NOUN') 
Meanwhile, makes a daring escape via the window, and rides off on the school horse.  ||| ('Margaret', 'PERSON', 'nsubj', 'PROPN') 
Was the Oklahoma Sooners' defensive coordinator for a year in which the defense was ranked sixth in the nation.  ||| ('Ryan', 'PERSON', 'nsubj', 'PROPN') 
According to and Sen, the Rashtrakutas became a pan- India power during his rule.  ||| ('Altekar', 'ORG', 'pobj', 'PROPN') 
Warned homeowners near the coast to be ready to evacuate, if necessary.  ||| ('Rhode', 'GPE', 'compound', 'PROPN') ('Island', 'GPE', 'compound', 'PROPN') ('state', '', 'compound', 'NOUN') ('police', '', 'compound', 'NOUN') ('officers', '', 'nsubj', 'NOUN') 
In 1917, was posted to the General Staff, despite having not attended the Bavarian War Academy.  ||| ('he', '', 'nsubjpass', 'PRON') 
No were reported, and damage was minimal.  ||| ('casualties', '', 'nsubjpass', 'NOUN') 
His were found in that location the following year.  ||| ('remains', '', 'nsubjpass', 'NOUN') 
Was again named the capital of Serbia in 1841.  ||| ('Belgrade', 'GPE', 'nsubjpass', 'PROPN') 
Off, the French Atlantic Fleet had mutinied due to errors in provisions and pay.  ||| ('Northern', '', 'compound', 'PROPN') ('France', '', 'pobj', 'PROPN') 
This was the first the two men had met; their collaboration would last nearly fifty years.  ||| ('time', '', 'attr', 'NOUN') 
Is still used on a reduced scale today, but more often as a cladding rather than a structural material.  ||| ('Bath', '', 'compound', 'PROPN') ('stone', '', 'nsubjpass', 'NOUN') 
In first-, he represented Yorkshire between 1920 and 1946, scoring over 1,000 runs in 17 consecutive seasons.  ||| ('class', '', 'compound', 'NOUN') ('cricket', '', 'pobj', 'NOUN') 
On 25, 1862, McClellan ordered an ineffective offensive triggering the Seven Days Battles.  ||| ('June', 'DATE', 'pobj', 'PROPN') 
The possible are either 551 or 552.  ||| ('dates', '', 'nsubj', 'NOUN') 
Was awarded the Military Cross in the 1916 King's Birthday Honours.  ||| ('Bodley', 'ORG', 'nsubjpass', 'PROPN') 
Not expected to be a direct, a meteorologist at the Bermuda Weather Service expected gusty winds and potentially heavy rainfall.  ||| ('threat', '', 'attr', 'NOUN') 
Wrapped the wound in a handkerchief and retreated to camp, where he treated it with turpentine.  ||| ('Kruger', 'PERSON', 'nsubj', 'PROPN') 
Despite its, it is available all day.  ||| ('title', '', 'pobj', 'NOUN') 
My always kept cuttings and things like that for me.  ||| ('parents', '', 'nsubj', 'NOUN') 
Became a tropical storm on August 24 and reached hurricane intensity before making landfall in south Florida as a minimal hurricane.  ||| ('It', '', 'nsubj', 'PRON') 
By the of April, French forces gained control of Leipzig.  ||| ('end', '', 'pobj', 'NOUN') 
By, nights and mornings are very cold.  ||| ('October', 'DATE', 'pobj', 'PROPN') 
The forced the Spartans to retreat back into the city.  ||| ('Romans', 'NORP', 'nsubj', 'PROPN') 
And Karl Nunes added 227 for the second wicket.  ||| ('He', '', 'nsubj', 'PRON') 
Their first, Casper Jan Hendrik, was born on 22 December that year.  ||| ('child', '', 'nsubjpass', 'NOUN') 
Domestic such as pigs, cows, and buffaloes are only eaten when sacrifices are made.  ||| ('animals', '', 'nsubjpass', 'NOUN') 
Would sail with 70 emigrants on the Honduras Packet, a vessel MacGregor had encountered in South America.  ||| ('Hall', '', 'nsubj', 'PROPN') 
In, Khalid called up his palace guard and barricaded himself inside the palace.  ||| ('response', '', 'pobj', 'NOUN') 
Before the's arrival, officials had set up several evacuation centers, and many residents had moved to higher ground.  ||| ('storm', '', 'poss', 'NOUN') 
Horry and Cooper were all ejected, but Farmer was not.  ||| ('Hansen', 'ORG', 'nsubjpass', 'PROPN') 
Also taught Hebrew, and worked as a translator for the Yiddish weekly Zion in Kamf.  ||| ('He', '', 'nsubj', 'PRON') 
Also exchanged New Year's gifts with the Duke of Berry; one extant piece is the ronde- bosse statuette Saint Catherine.  ||| ('Isabeau', 'ORG', 'nsubj', 'PROPN') 
Which had been founded by Harold, later claimed that his body had been secretly buried there.  ||| ('Waltham', 'ORG', 'compound', 'PROPN') ('Abbey', 'ORG', 'nsubj', 'PROPN') 
The was sold in May 1922 to the new Broad Ripple Amusement Park Association, and renamed Broad Ripple Park.  ||| ('park', '', 'nsubjpass', 'NOUN') 
Once again no Japanese opposed this attack, though 25 were destroyed on the ground.  ||| ('aircraft', '', 'nsubj', 'NOUN') 
The is now home to Dock 9 of the re- branded Salford Quays.  ||| ('land', '', 'nsubj', 'NOUN') 
Became involved with a Youngstown minor league baseball club in 1882, remaining with the team until 1884.  ||| ('He', '', 'nsubj', 'PRON') 
The only in the watershed crosses the creek just north of the mouth.  ||| ('railroad', '', 'nsubj', 'NOUN') 
For much of the 20th, sheep and cattle grazing were the primary large- scale land uses of the forest.  ||| ('century', 'DATE', 'pobj', 'NOUN') 
Was an active proselytising faith, and at least one Arab political leader converted to it.  ||| ('Judaism', 'ORG', 'nsubj', 'PROPN') 
Later said that the experience, including subsequently meeting the Queen, as the highlight of her year.  ||| ('She', '', 'nsubj', 'PRON') 
The was redeveloped in the post- war years.  ||| ('republic', '', 'nsubjpass', 'NOUN') 
The was operating on temporary permits that allowed it to operate excursions in Vermont.  ||| ('tourist', '', 'compound', 'NOUN') ('attraction', '', 'nsubj', 'NOUN') 
Soon settled thickly on the boat, making her ride sluggishly.  ||| ('ice', '', 'nsubj', 'NOUN') 
Provide views of the park, lake, bay, and Erie skyline.  ||| ('Boat', '', 'compound', 'NOUN') ('tours', '', 'nsubj', 'NOUN') 
And captain Wally Hammond had defied the Australian bowlers since coming together at 5/66.  ||| ('Norman', 'PERSON', 'compound', 'PROPN') ('Yardley', 'PERSON', 'nsubj', 'PROPN') 
As a, his home was full of old and incompetent servants kept on in charity.  ||| ('result', '', 'pobj', 'NOUN') 
According to from 2010, commuters from the suburbs increase the District's daytime population to over one million people.  ||| ('data', '', 'pobj', 'NOUN') 
The was abandoned after a Federal Court of Australia case in 2014.  ||| ('plan', '', 'nsubjpass', 'NOUN') 
The remaining ecological, with their progression from shoreline to climax forest, are a classic illustration of the concept of ecological succession.  ||| ('zones', '', 'nsubj', 'NOUN') 
The political of Reagan and the Pope would prove important to the future of Solidarity.  ||| ('alliance', '', 'nsubj', 'NOUN') 
In 1910, he joined Oakham School and scored his first century, dominating the cricket and football teams.  ||| ('September', 'DATE', 'pobj', 'PROPN') 
Lands that had been marginally productive were abandoned, as the were able to acquire more fertile areas.  ||| ('survivors', '', 'nsubj', 'NOUN') 
The of smouldering fires beside the native column betrayed the fact that they had just crossed.  ||| ('presence', '', 'nsubj', 'NOUN') 
Entered the Atlantic Ocean near Jupiter, Florida early on October 16, still as a Category 1 hurricane.  ||| ('Irene', 'PERSON', 'nsubj', 'PROPN') 
The and Fort William on Castle Island refused to surrender immediately.  ||| ('Rose', 'PERSON', 'nsubj', 'PROPN') 
In, they held for over a week.  ||| ('Banyutuwo', 'GPE', 'pobj', 'PROPN') 
Was a sportsman who played cricket for England and was a part- time consultant with the War Office.  ||| ('Standish', 'PERSON', 'nsubj', 'PROPN') 
Left moderate property damage in its wake; it destroyed 27 homes and otherwise damaged 659, mostly because of flooding.  ||| ('Gert', 'PERSON', 'nsubj', 'PROPN') 
The levied fines against local governments and individual government officials in counties where illegal lynchings occurred.  ||| ('bill', '', 'nsubj', 'NOUN') 
The introduced Gacaca, a village court system based on traditional Rwandan justice.  ||| ('government', '', 'nsubj', 'NOUN') 
Trafficked in slaves and was once jailed in Natchez, Mississippi over a disputed slave sale.  ||| ('He', '', 'nsubj', 'PRON') 
From an early, Verity watched Yorkshire play County Cricket matches at Leeds, Bradford and, during family holidays, Scarborough.  ||| ('age', '', 'pobj', 'NOUN') 
Died on June 5, 1900, at the age of 28.  ||| ('He', '', 'nsubj', 'PRON') 
's grandchildren, however, claimed that Rezin merely supervised his blacksmith, who was the creator of the knife.  ||| ('Rezin', 'PERSON', 'compound', 'PROPN') ('Bowie', 'PERSON', 'poss', 'PROPN') 
Did not contest the petition and the divorce was finalised on 8 June 1926.  ||| ('He', '', 'nsubj', 'PRON') 
Less severe was recorded west of the storm's track into St. Margarets Bay and Mahone Bay.  ||| ('property', '', 'compound', 'NOUN') ('damage', '', 'nsubjpass', 'NOUN') 
's body was initially interred within a stone tomb in Algiers.  ||| ('Rainilaiarivony', 'PERSON', 'poss', 'PROPN') 
A of native canoes approached the ship, full of apparently well- armed and aggressive islanders.  ||| ('flotilla', '', 'nsubj', 'NOUN') 
Used Lindwall sparingly, taking a match total of 3/45 from 25 overs as Surrey were defeated by an innings.  ||| ('Bradman', 'ORG', 'nsubj', 'PROPN') 
The was disrupted when Gardner contracted pneumonia and was carried ashore to the British hospital in Port Said.  ||| ('trip', '', 'nsubjpass', 'NOUN') 
Many were blown down and numerous poorly built or unfinished buildings were destroyed.  ||| ('trees', '', 'nsubjpass', 'NOUN') 
On 12, he spent time with several of his disciples at their school.  ||| ('June', 'DATE', 'pobj', 'PROPN') 
The systematically defeated the Mexican troops already stationed in Texas.  ||| ('Texians', 'NORP', 'nsubj', 'PROPN') 
The learned from intelligence gained by decrypting Japanese radio signals that the battleship- carriers had sailed.  ||| ('Allies', 'NORP', 'nsubj', 'PROPN') 
In 1718, he encountered the 400-ton merchant vessel Protestant Caesar off Honduras.  ||| ('March', 'DATE', 'pobj', 'PROPN') 
In, a tweeter called Jude Callegari said that the author was Rowling.  ||| ('response', '', 'pobj', 'NOUN') 
The oldest and most generally used is to sort plays into civil and martial types.  ||| ('system', '', 'nsubj', 'NOUN') 
Eight of those attending were subsequently arrested and tried for causing by witchcraft, seven of whom were found guilty and executed.  ||| ('harm', '', 'dobj', 'NOUN') 
This uses the internet, email and video- conferencing to allow students in Shapinsay to study without leaving the island.  ||| ('centre', '', 'nsubj', 'NOUN') 
The remaining 12 went to third- party candidate Gatewood Galbraith.  ||| ('percent', 'PERCENT', 'nsubj', 'NOUN') 
The hard Australian favoured batsmen and did not suit Hirst's style of bowling.  ||| ('pitches', '', 'nsubj', 'NOUN') 
Describes him as a complex figure who could change moods quickly.  ||| ('David', 'PERSON', 'compound', 'PROPN') ('Frith', 'PERSON', 'nsubj', 'PROPN') 
By removing the original, rural and urban development of the Johnson Creek watershed induced more rapid storm runoff and expensive floods.  ||| ('vegetation', '', 'dobj', 'NOUN') 
Was given the job of being the Opening Day starting pitcher for the White Sox.  ||| ('Grove', 'ORG', 'nsubjpass', 'PROPN') 
The of the country has a cold or severely cold winter climate, but southerly areas are warm in summer.  ||| ('majority', '', 'nsubj', 'NOUN') 
The final showed Garrard the winner with 8,390 votes, followed by Greenup with 6,746, Logan with 3,996, and Todd with 2,166.  ||| ('voting', '', 'nsubj', 'NOUN') 
The ensuing of independence was fought across the country, with battles in the northern, northeastern, and southern regions.  ||| ('war', '', 'nsubjpass', 'NOUN') 
This was one of the which led to Hammond's problems on the tour.  ||| ('factors', '', 'pobj', 'NOUN') 
However, 15 were killed among the island's two nations.  ||| ('people', '', 'nsubjpass', 'NOUN') 
Considered alternative careers in printing or cabinet- making, and attended evening classes in carpentry at Holborn Polytechnic while continuing to write.  ||| ('He', '', 'nsubj', 'PRON') 
Despite the of Operation Mascot, the Royal Navy attempted four further carrier raids against Tirpitz during August 1944.  ||| ('failure', '', 'pobj', 'NOUN') 
Would light the fuse, and escape by boat across the Thames.  ||| ('Fawkes', 'PERSON', 'nsubj', 'PROPN') 
The had a son and a daughter.  ||| ('couple', '', 'nsubj', 'NOUN') 
After attending junior, he completed his degree from the University of Minnesota.  ||| ('college', '', 'dobj', 'NOUN') 
Despite some on her part, the piece passed the examiners' scrutiny and was played at the college's end- of- year concert in July.  ||| ('apprehension', '', 'pobj', 'NOUN') 
On 1, 1898, he sponsored a measure later called the Goebel Election Law.  ||| ('February', 'DATE', 'pobj', 'PROPN') 
Was a popular literary medium, reaching its peak under the patronage of Krishnadevaraya.  ||| ('Telugu', 'ORG', 'nsubj', 'PROPN') 
Who was fighting with his retinue alongside the Franks, did not immediately realize that his left wing had collapsed.  ||| ('Alexios', 'PERSON', 'nsubj', 'PROPN') 
Another of the rain forest is used as a hunting ground.  ||| ('part', '', 'nsubjpass', 'NOUN') 
